uid,SeanceRef,SessionRef,dateSeance,dateSeanceJour,numSeanceJour,numSeance,typeAssemblee,legislature,session,nomFichierJo,presidentSeance,point_structure_complete,point_nb_niveaux,point_niveau_1,point_niveau_2,point_niveau_3,point_niveau_last,point_niveau_last_known,point_type,point_bibard,point_art,valeur_ptsodj,ordinal_prise,ordre_absolu_seance,id_acteur,id_mandat,code_grammaire,code_style,code_parole,id_syceron,roledebat,nom_orateur,qualite_orateur,id_orateur,stime,texte
CRSANR5L15S2022O1N100,RUANR5L15S2022IDS25501,SCR5A2022O1,20211215150000000,mercredi 15 décembre 2021,1,100,AN,15,Session ordinaire 2021-2022,20210100,Présidence de Mme Annie Genevard,"Déclaration du Gouvernement relative à la présidence française du Conseil de l’Union européenne, suivie d’un débat",1,"Déclaration du Gouvernement relative à la présidence française du Conseil de l’Union européenne, suivie d’un débat",,,"Déclaration du Gouvernement relative à la présidence française du Conseil de l’Union européenne, suivie d’un débat","Déclaration du Gouvernement relative à la présidence française du Conseil de l’Union européenne, suivie d’un débat",TITRE_TEXTE_DISCUSSION,,,2,16,757,PA345722,PM723428,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2727305,,Mme Constance Le Grip,,345722.0,,"Certes, la Conférence des organes spécialisés dans les affaires communautaires – COSAC – se tiendra ici au début du mois de mars, alors que nos travaux auront déjà pris fin et que nous serons pour la plupart en campagne, mais les conférences interparlementaires, les réunions formelles et informelles entre commissions parlementaires des parlements nationaux et du Parlement européen ne vont pas pouvoir se déployer avec la même intensité et ne présenteront pas le même intérêt que s’il n’y avait pas eu cette concomitance entre les calendriers électoraux et politiques."
CRSANR5L15S2022O1N103,RUANR5L15S2022IDS25504,SCR5A2022O1,20211216150000000,jeudi 16 décembre 2021,2,103,AN,15,Session ordinaire 2021-2022,20210103,Présidence de Mme Annie Genevard,Article 53 quinquies,2,Article 53 quinquies,,,,Article 53 quinquies,DISC_ARTICLES_3_1, (n[[o]] 4721), 53 quinquies,1,8,361,PA719874,PM722786,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2730278,,Mme Élodie Jacquier-Laforge,rapporteure,719874.0,,"Je vous rappelle qu’il ne s’agirait que d’une possibilité de délégation et non d’une obligation. Le conseil délibérant peut tout à fait, s’il le souhaite, conserver cette compétence. Je demande donc le retrait de cet amendement. À défaut, avis défavorable."
CRSANR5L15S2022O1N104,RUANR5L15S2022IDS25505,SCR5A2022O1,20211216213000000,jeudi 16 décembre 2021,3,104,AN,15,Session ordinaire 2021-2022,20210104,Présidence de Mme Annie Genevard,Article 31 (précédemment réservé),2,Article 31 (précédemment réservé),,,,Article 31 (précédemment réservé),DISC_ARTICLES_3_1, (n[[o]] 4721), 31,1,2,52,PA642847,PM722954,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2733027,,M. Thibault Bazin,,642847.0,,"En dix-huit mois, je n’ai jamais pu prendre contact avec la directrice générale de l’ARS de ma région, en dépit de mes demandes répétées. Cette distance est problématique quand il y a des problèmes de gouvernance locale. Je ne lui jette pas la pierre : c’est très compliqué de faire face aux enjeux de santé dans une région aussi grande, et c’est la raison pour laquelle une gestion de proximité, avec un préfet de département qui est l’interlocuteur habituel des communes, est préférable. Je vous rejoins sur ce point, monsieur le rapporteur, le bloc communal est essentiel du point de vue de la proximité et les élus départementaux y participent aussi.On voit bien que cette question de la gouvernance des ARS n’est pas réglée. Soit on déconcentre, soit on décentralise, mais déconcentrer au niveau régional, qui est celui des ARS, est insuffisant – nous avons eu ce débat avec Mme la ministre de la cohésion des territoires sur d’autres sujets. Quant à la décentralisation, qui était la promesse portée par la gouvernance de l’ARS, la question est celle du dialogue des élus locaux avec les ARS. Je sais, monsieur le ministre, que vous êtes soucieux des territoires, mais le dialogue est beaucoup plus compliqué avec l’ARS qu’avec un préfet ou un recteur – je parle là de l’échelon régional, et non de la délégation territoriale, qui remplit son rôle d’animation avec les moyens qui lui sont donnés.C’est pourquoi j’espère que nous pourrons travailler sur ce point d’ici la commission mixte paritaire (CMP). Cela ne suffira peut-être pas pour qu’elle soit conclusive, étant donné les divergences et les lignes rouges qui persistent sur des sujets comme la compétence en matière d’eau et d’assainissement ou de plan local d’urbanisme intercommunal (PLUI) ou encore les éoliennes, mais j’espère que la gouvernance des ARS pourra être précisée par une rédaction qui ne soit ni celle du Gouvernement ni celle du Sénat – vous avez évoqué cette possibilité."
CRSANR5L15S2022O1N104,RUANR5L15S2022IDS25505,SCR5A2022O1,20211216213000000,jeudi 16 décembre 2021,3,104,AN,15,Session ordinaire 2021-2022,20210104,Présidence de Mme Annie Genevard,Article 31 (précédemment réservé),2,Article 31 (précédemment réservé),,,,Article 31 (précédemment réservé),DISC_ARTICLES_3_1, (n[[o]] 4721), 31,1,2,83,PA331582,PM722646,PAROLE_GENERIQUE,NORMAL,,2733028,,M. Philippe Vigier,,331582.0,,"Depuis les dix-huit mois que dure la pandémie, trois préfets et deux directeurs d’ARS se sont succédé dans mon département. Ça marche avec le second, mais ça ne marchait pas du tout avec le premier. C’est d’ailleurs le préfet du département qui est chargé d’exécuter les décisions du Gouvernement. À partir du moment où le délégué de l’ARS a bien voulu coopérer avec nous, les choses se sont bien passées. Vous le savez parfaitement, quand vous allez sur le terrain en tant que ministre, on ne vous dit pas forcément tout, alors que nous avons, nous, des échanges plus directs."
CRSANR5L15S2022O1N108,RUANR5L15S2022IDS25557,SCR5A2022O1,20220104150000000,mardi 04 janvier 2022,1,108,AN,15,Session ordinaire 2021-2022,20220108,Présidence de M. David Habib,Lutte contre la fraude aux passes sanitaires,1,Lutte contre la fraude aux passes sanitaires,,,Lutte contre la fraude aux passes sanitaires,Lutte contre la fraude aux passes sanitaires,QG_1_1,,,1,6,334,PA607846,-1,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2749043,,M. Gérald Darmanin,ministre,607846.0,,"Deux grandes enquêtes cyber d’envergure ont eu lieu à Lyon et à Paris. Elles ont montré que des piratages des sites des médecins ou des cabinets médicaux, et pas simplement de celui de l’assurance maladie, ont permis la création de faux passes sanitaires. Une vingtaine de dossiers ont été traités pour 150 trafiquants et bénéficiaires entendus, ne serait-ce que ces dernières heures. Dans le cadre d’une affaire qui touchait particulièrement la région de Nancy, deux personnes ont récemment été interpellées à Bordeaux à la demande du ministère de la justice. Les avoirs criminels saisis s’élèvent à 2,8 millions d’euros, soit le bénéfice pour générer de faux passes. Comprenez bien que les cyberattaques se déroulent partout sur le territoire national et qu’elles touchent aussi les faux passes sanitaires."
CRSANR5L15S2022O1N112,RUANR5L15S2022IDS25562,SCR5A2022O1,20220106150000000,jeudi 06 janvier 2022,1,112,AN,15,Session ordinaire 2021-2022,20220112,Présidence de Mme Laetitia Saint-Paul,Sahara occidental,1,Sahara occidental,,,Sahara occidental,Sahara occidental,TITRE_TEXTE_DISCUSSION,,,2,12,323,PA-121609,-1,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2744479,,Mme Claude Mangin,,-121609.0,,"Jusqu’en 2016, j’ai été reçue par l’ambassade de France, mais c’était toujours pour me faire dire tout le bien possible du Maroc. Cependant, à partir de la condamnation du Maroc, ça a été fini et jamais je n’ai été soutenue par le ministère des affaires étrangères et par le consulat, sauf lorsque j’ai fait cette grève de la faim de trente jours. Il est grave de devoir en passer par là pour pouvoir exister ! Comme vous le savez, en effet, pour le peuple sahraoui, le seul moyen d’exister est bien de résister et les prisonniers sont là pour montrer que la cause sahraouie existe toujours.Quant aux territoires occupés, ils sont une vraie prison à ciel ouvert. Depuis 2013, aucun étranger qui vient pour rencontrer des Sahraouis ne peut y entrer et on peut être expulsé, comme cela a même été le cas pour cinq eurodéputés. Plus de 300 personnes ont ainsi été expulsées du Sahara occidental depuis 2013.Depuis la reprise des combats, voilà un an, en novembre 2020, c’est encore pire : les défenseurs des droits humains et les militants n’ont absolument pas le droit de prendre la parole ni de manifester. Sultana, dont nous avons évoqué le cas et qui est une icône de la lutte des Sahraouis dans les territoires occupés, est martyrisée, empêchée de sortir de chez elle depuis plus d’un an et agressée tous les jours. Le territoire étant interdit à toute personne étrangère, il n’y a aucune image, aucun journaliste ne peut se rendre sur place et c’est donc comme si cela n’existait pas.Hélas donc pour le gouvernement français, le peuple sahraoui existe et nous sommes là aujourd’hui pour en parler. Il serait bon que, tout simplement, la France permette à l’ONU d’élargir le mandat de la MINURSO à la surveillance des droits de l’homme. Comme vous le savez, en effet, il s’agit de la seule mission des Nations unies au monde dont le mandat ne comprenne pas ce volet. La MINURSO, qui est par exemple présente à Laâyoune ou à Boujdour, où se trouve Sultana Khaya, n’a aucun pouvoir pour décrire ce qui se passe dans les territoires occupés.En revanche, les associations de soutien au peuple sahraoui sont nombreuses en France, en Europe et dans le monde. On en compte en effet plus de 250 dans le groupe de Genève qui, tous les jours, alerte le Haut-Commissariat des droits de l’homme. Tous les mécanismes spéciaux ont été sollicités et tous ont condamné le Maroc, depuis onze ans, pour faits de torture, d’empêchement des avocats de se rendre au Maroc, de détention arbitraire et d’empêchement du droit de visite, du droit de manifester et de parler. Cependant, cela ne débouche sur rien et le peuple sahraoui continue de souffrir pour la seule raison qu’il se bat depuis quarante-cinq ans maintenant pour pouvoir exister dans son territoire, comme tout peuple a le droit de le faire."
CRSANR5L15S2022O1N120,RUANR5L15S2022IDS25568,SCR5A2022O1,20220112150000000,mercredi 12 janvier 2022,Unique,120,AN,15,Session ordinaire 2021-2022,20220120,Présidence de M. Hugues Renson,Article 1er,2,Article 1er,,,,Article 1er,DISC_ARTICLES_3_1, (n[[o]] 4874), 1er,1,8,232,PA720862,PM723098,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2749932,,M. Frédéric Descrozaille,rapporteur,720862.0,6703.0,"Je peux vous dire d’expérience qu’une interprofession est en équilibre instable. C’est comme un vélo : si elle n’avance pas, elle tombe, et moins l’État s’en occupe, mieux elle se porte.Enfin, la solidarité nationale doit s’exercer hors secteur alimentaire. Il s’agit uniquement de venir au secours, de garantir le soutien de la nation à l’ensemble d’une chaîne de valeur qui écrase ses prix, ses salaires et ses marges depuis des décennies. On ne résoudra pas le problème en prenant de l’argent en aval, dans une filière où le rapport de forces est tel qu’en général elle récupère cet argent sur ses propres achats – c’est ce dont nous avons discuté à l’occasion de l’examen des lois EGALIM 1 et 2. Avis défavorable."
CRSANR5L15S2022O1N120,RUANR5L15S2022IDS25568,SCR5A2022O1,20220112150000000,mercredi 12 janvier 2022,Unique,120,AN,15,Session ordinaire 2021-2022,20220120,Présidence de M. Hugues Renson,Article 5,2,Article 5,,,,Article 5,DISC_ARTICLES_3_1, (n[[o]] 4874), 5,1,20,855,PA720862,PM723098,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2750315,,M. Frédéric Descrozaille,rapporteur,720862.0,17507.03,"Mon amendement prévoit que le texte n’entre pas dans ce niveau de détail mais prévoit que, conformément à l’esprit de la loi, les responsables professionnels concernés soient les premiers à formuler des demandes auprès des assureurs et, surtout, à tenir compte des risques pouvant devenir non assurables dans chaque bassin. J’émets donc un avis défavorable aux amendements et sous-amendements de la discussion commune, à l’exception du mien et des identiques."
CRSANR5L15S2022O1N121,RUANR5L15S2022IDS25570,SCR5A2022O1,20220113090000000,jeudi 13 janvier 2022,1,121,AN,15,Session ordinaire 2021-2022,20220121,Présidence de M. Hugues Renson,Présentation,1,Présentation,,,Présentation,Présentation,PRESENTATION_1_0,,,2,6,190,PA2150,PM722506,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2752005,,M. Jean-Luc Mélenchon,rapporteur suppléant,2150.0,4996.66,"En tout état de cause, une telle mesure exceptionnelle trouve un instrument juridique dans le code du commerce, dont l’article 410-2 autorise le blocage des prix. La loi du 19 août 1936 tendant à réprimer la hausse injustifiée des prix ayant été abrogée en 1986, c’est sur la base de cet article qu’a été prise la décision du président Macron de bloquer le prix des masques et des gels hydroalcooliques. L’article dispose qu’il est possible de bloquer les prix dans « une situation de crise, des circonstances exceptionnelles » – admettez que l’on peut penser que l’on s’y trouve –, « une calamité publique ou une situation manifestement anormale du marché dans un secteur déterminé ». Pour nous, Français, il est tout à fait évident que c’est le marché qui crée la pagaille sur le prix de l’électricité, et non pas le prix de production d’électricité en lui-même, puisqu’il est connu de longue main et qu’il est stable."
CRSANR5L15S2022O1N121,RUANR5L15S2022IDS25570,SCR5A2022O1,20220113090000000,jeudi 13 janvier 2022,1,121,AN,15,Session ordinaire 2021-2022,20220121,Présidence de M. Hugues Renson,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1,,,2,7,249,PA721210,PM723204,INTERRUPTION_1_10,NORMAL,,2752288,,M. Jean-Luc Mélenchon,rapporteur suppléant,721210.0,5931.08,Venezuela !
CRSANR5L15S2022O1N122,RUANR5L15S2022IDS25571,SCR5A2022O1,20220113150000000,jeudi 13 janvier 2022,2,122,AN,15,Session ordinaire 2021-2022,20220122,Présidence de M. Sylvain Waserman,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1,,,1,5,155,PA721210,PM723204,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2752915,,M. Alexis Corbière,rapporteur,721210.0,4057.6,"Je récuse l’expression : « rétablir la confiance », car la confiance est un sentiment : en tant que républicain, ce sont des droits que je veux. La confiance sera rétablie dès lors que des droits seront acquis. Il s’agit donc moins de prétendre rétablir la confiance que de savoir quels droits nouveaux nous donnons aux citoyens pour qu’ils puissent contrôler les élus.Pourquoi cela aggraverait-il la situation ? Pourquoi, quand nombre de nos concitoyens ne sont pas satisfaits par celui qui les représente, la possibilité d’un référendum révocatoire aggraverait-elle la situation ? Ne voyez-vous pas que nombre d’événements que nous avons vécus douloureusement au cours de la législature résultent du fait qu’un nombre significatif de nos concitoyens – voire une majorité, je le crains – considèrent que le système démocratique ne leur permet plus de se faire entendre et que les élus se sont détachés complètement de ceux qu’ils sont censés représenter ?"
